date,open,high,low,close,volume,turnover,change
2025-07-18,57.67,58.07,56.98,57.37,1428225,0,0.0
2025-07-21,57.87,60.05,57.77,59.46,5045092,0,2.08
2025-07-22,59.76,60.15,57.37,58.07,4384677,0,-1.39
2025-07-23,58.27,63.53,58.27,62.54,10334843,0,4.47
2025-07-24,64.52,68.79,64.22,66.9,38549226,0,4.37
2025-07-25,67.1,68.39,65.71,68.29,24714730,0,1.39
2025-07-28,68.79,68.89,66.31,67.5,15482877,0,-0.79
2025-07-29,68.09,73.55,67.5,71.37,33398039,0,3.87
2025-07-30,73.16,78.42,73.16,78.42,40942802,0,7.05
2025-07-31,80.9,82.98,79.41,81.0,57518231,0,2.58
2025-08-04,84.87,88.84,84.08,84.27,50278378,0,3.28
2025-08-05,86.26,88.74,83.38,88.74,47711140,0,4.47
2025-08-06,88.64,93.11,87.25,91.92,57625031,0,3.18
2025-08-07,92.02,92.81,89.14,92.61,33147340,0,0.69
2025-08-08,93.11,93.9,90.53,90.63,24174238,0,-1.99
2025-08-11,90.43,96.48,90.43,94.0,39084900,0,3.37
2025-08-12,94.3,96.48,92.12,92.41,25710010,0,-1.59
2025-08-13,93.7,95.29,90.53,91.22,20738355,0,-1.19
2025-08-14,92.02,92.61,88.44,90.92,17330010,0,-0.3
2025-08-15,92.31,94.5,90.73,90.92,20929868,0,0.0
2025-08-18,96.28,99.76,95.69,99.76,16685684,0,8.83
2025-08-19,106.71,109.69,101.74,105.22,77693222,0,5.46
2025-08-20,100.75,105.22,95.69,101.74,41899916,0,-3.47
2025-08-21,106.21,111.67,101.74,104.72,87615037,0,2.98
2025-08-22,107.7,110.68,99.26,102.24,82830449,0,-2.48
2025-08-25,106.21,112.17,103.73,112.17,56924831,0,9.93
2025-08-26,114.15,123.09,111.67,119.61,112230297,0,7.44
2025-08-27,120.11,125.07,117.13,122.59,69424660,0,2.98
2025-08-28,123.09,126.06,118.62,120.11,41548522,0,-2.48
2025-08-29,122.59,125.07,118.12,122.09,40468236,0,1.99
2025-09-01,123.09,129.04,113.66,116.63,67208888,0,-5.46
2025-09-02,119.61,120.6,114.65,118.62,28237937,0,1.99
2025-09-03,119.61,130.03,117.13,130.03,71823753,0,11.42
2025-09-04,135.0,139.96,127.06,127.06,109468320,0,-2.98
2025-09-05,128.05,128.54,123.58,124.57,35557828,0,-2.48
2025-09-08,124.08,124.57,113.66,118.62,43787153,0,-5.96
2025-09-09,120.11,120.6,116.63,118.62,17812529,0,0.0
2025-09-10,118.62,130.03,117.63,130.03,47319408,0,11.42
2025-09-11,127.55,130.03,118.12,121.6,46860775,0,-8.44
2025-09-12,123.09,123.09,118.12,118.62,23336133,0,-2.98
2025-09-15,119.12,120.6,107.7,108.2,45963984,0,-10.42
2025-09-16,110.18,113.16,107.7,112.17,18863500,0,3.97
2025-09-17,111.17,112.66,107.2,109.19,16518275,0,-2.98
2025-09-18,110.18,112.17,104.72,107.2,21394877,0,-1.99
2025-09-19,108.69,114.65,107.2,111.67,28997643,0,4.47
2025-09-22,112.17,122.59,111.17,122.59,37506296,0,10.92
2025-09-23,123.58,124.08,113.16,114.15,49269602,0,-8.44
2025-09-24,115.14,116.14,112.17,116.14,17971529,0,1.99
2025-09-25,115.14,117.13,112.66,113.16,12993528,0,-2.98
2025-09-26,112.17,114.15,106.21,108.2,19853135,0,-4.96
2025-09-30,109.69,110.18,106.71,108.69,10448768,0,0.5
2025-10-01,109.19,115.14,108.69,111.67,16265240,0,2.98
2025-10-02,112.17,114.15,108.69,108.69,10050419,0,-2.98
2025-10-03,109.69,119.12,109.69,115.14,39499388,0,6.45
2025-10-07,115.14,121.6,112.66,118.12,28867995,0,2.98
2025-10-08,118.12,118.62,113.16,116.63,14814972,0,-1.49
2025-10-09,117.63,118.12,113.66,114.65,12757000,0,-1.99
2025-10-13,108.2,117.63,107.7,115.64,22651748,0,0.99
2025-10-14,116.14,116.63,104.23,104.23,26007401,0,-11.42
2025-10-15,102.74,103.73,99.26,102.24,22412362,0,-1.99
2025-10-16,103.23,111.67,103.23,108.2,32976775,0,5.96
2025-10-17,106.21,107.2,103.23,103.23,13945287,0,-4.96
2025-10-20,103.23,104.23,101.25,101.74,7897494,0,-1.49
2025-10-21,103.23,105.22,102.24,103.23,7774241,0,1.49
2025-10-22,103.73,104.72,98.17,99.26,14028757,0,-3.97
2025-10-23,98.57,99.76,97.48,98.27,9677287,0,-0.99
2025-10-27,100.75,103.73,98.67,101.74,10812915,0,3.47
2025-10-28,100.26,100.75,91.62,92.71,26634104,0,-9.03
