date,open,high,low,close,volume,turnover,change
2025-07-30,55.4,55.88,54.81,55.79,2243338,0,0.0
2025-07-31,55.98,56.08,55.2,55.49,1925674,0,-0.29
2025-08-04,55.2,56.76,55.11,56.27,2905101,0,0.78
2025-08-05,56.76,57.53,56.27,57.05,5009629,0,0.78
2025-08-06,57.05,57.63,56.27,56.76,2883456,0,-0.29
2025-08-07,57.34,57.73,56.66,56.85,3193835,0,0.1
2025-08-08,58.12,58.8,56.85,57.34,13474395,0,0.49
2025-08-11,55.4,56.66,53.84,56.37,6135778,0,-0.97
2025-08-12,56.85,56.95,55.4,55.4,3097614,0,-0.97
2025-08-13,56.17,56.47,54.33,54.62,4267282,0,-0.78
2025-08-14,50.63,52.0,49.37,49.95,17123292,0,-4.66
2025-08-15,49.86,50.54,49.37,50.05,5377005,0,0.1
2025-08-18,49.76,50.54,48.89,49.08,5218434,0,-0.97
2025-08-19,49.18,49.47,47.72,47.82,7176202,0,-1.26
2025-08-20,47.38,47.82,46.16,46.16,4968138,0,-1.65
2025-08-21,46.36,47.38,46.36,46.8,2481305,0,0.63
2025-08-22,46.94,47.43,46.7,46.8,1745006,0,0.0
2025-08-25,47.72,47.86,46.89,46.99,2937659,0,0.19
2025-08-26,46.94,47.43,46.75,47.18,1848411,0,0.19
2025-08-27,47.33,47.38,46.99,46.99,2211699,0,-0.19
2025-08-28,47.04,47.52,46.8,47.04,1953516,0,0.05
2025-08-29,47.23,47.57,46.41,46.46,2580047,0,-0.58
2025-09-01,46.21,46.7,45.19,45.19,2744598,0,-1.26
2025-09-02,45.29,45.82,45.0,45.24,1595912,0,0.05
2025-09-03,45.43,45.78,45.24,45.68,902304,0,0.44
2025-09-04,45.73,46.5,45.73,46.41,1975100,0,0.73
2025-09-05,46.7,46.84,46.02,46.6,1128564,0,0.19
2025-09-08,46.5,46.89,46.36,46.46,924023,0,-0.15
2025-09-09,46.55,47.72,46.55,47.18,2650406,0,0.73
2025-09-10,47.57,47.91,47.04,47.28,2079503,0,0.1
2025-09-11,47.38,47.38,45.73,45.78,3244908,0,-1.51
2025-09-12,45.87,47.09,45.87,46.5,1802108,0,0.73
2025-09-15,46.5,46.89,46.31,46.65,1300015,0,0.15
2025-09-16,46.94,47.09,46.55,46.94,1144949,0,0.29
2025-09-17,47.14,48.89,47.09,47.09,5089247,0,0.15
2025-09-18,47.33,48.16,47.33,47.96,2053764,0,0.87
2025-09-19,48.16,48.2,47.62,47.77,1599182,0,-0.19
2025-09-22,47.67,48.2,47.57,47.67,1269597,0,-0.1
2025-09-23,47.86,47.91,47.14,47.43,1368680,0,-0.24
2025-09-24,47.28,47.91,46.89,47.14,1240207,0,-0.29
2025-09-25,47.38,48.06,47.04,47.14,1287441,0,0.0
2025-09-26,47.14,47.14,45.39,45.39,2360190,0,-1.75
2025-09-30,45.73,46.21,45.63,46.02,976568,0,0.63
2025-10-01,45.97,46.46,45.19,45.19,1467468,0,-0.83
2025-10-02,45.63,45.78,44.51,44.51,1938103,0,-0.68
2025-10-03,44.46,44.75,43.73,44.32,1359603,0,-0.19
2025-10-07,44.32,44.95,44.17,44.51,1108481,0,0.19
2025-10-08,44.41,44.46,43.93,44.27,959500,0,-0.24
2025-10-09,44.41,44.66,44.03,44.03,1313178,0,-0.24
2025-10-13,44.03,47.67,44.03,47.67,10083931,0,3.64
2025-10-14,47.38,47.62,45.87,46.16,5314858,0,-1.51
2025-10-15,46.65,46.7,45.39,46.26,2839511,0,0.1
2025-10-16,46.65,47.28,46.6,47.28,2094079,0,1.02
2025-10-17,47.62,47.82,46.5,46.5,2833185,0,-0.78
2025-10-20,46.84,47.91,46.84,47.57,3152890,0,1.07
2025-10-21,47.96,49.08,47.96,48.2,4509178,0,0.63
2025-10-22,48.45,49.57,48.25,49.18,3582517,0,0.97
2025-10-23,49.27,49.66,48.59,48.89,3288120,0,-0.29
2025-10-27,49.27,49.86,48.59,49.37,2988815,0,0.49
