date,open,high,low,close,volume,turnover,change
2025-07-28,95.35,95.55,92.61,94.23,3023298,0,0.0
2025-07-29,93.63,94.54,91.39,92.31,2453186,0,-1.93
2025-07-30,92.41,93.22,91.09,91.19,1263716,0,-1.12
2025-07-31,92.0,94.03,91.39,91.39,2583188,0,0.2
2025-08-04,91.8,92.41,90.68,92.31,1176005,0,0.91
2025-08-05,92.92,96.06,92.61,94.44,3602165,0,2.13
2025-08-06,95.05,95.65,91.9,91.9,4106106,0,-2.54
2025-08-07,92.51,95.65,92.51,93.22,4086507,0,1.32
2025-08-08,93.73,95.35,93.02,93.02,2488022,0,-0.2
2025-08-11,92.81,94.03,91.39,93.32,1781015,0,0.3
2025-08-12,99.0,102.45,99.0,102.45,12882298,0,9.13
2025-08-13,109.55,112.59,108.54,112.59,13614361,0,10.14
2025-08-14,116.65,122.23,112.59,117.67,33730030,0,5.07
2025-08-15,119.69,122.74,116.14,119.69,19458232,0,2.03
2025-08-18,120.71,123.75,117.16,117.67,13099072,0,-2.03
2025-08-19,118.68,121.72,113.1,118.68,12007113,0,1.01
2025-08-20,116.65,118.68,109.55,109.55,9110456,0,-9.13
2025-08-21,111.58,114.62,109.55,109.55,7375416,0,0.0
2025-08-22,110.57,111.58,106.0,106.51,4476788,0,-3.04
2025-08-25,110.06,112.09,108.54,109.55,5185741,0,3.04
2025-08-26,109.55,112.09,108.54,111.58,3618489,0,2.03
2025-08-27,112.09,116.65,111.58,114.12,8042448,0,2.54
2025-08-28,114.62,114.62,110.06,111.07,4484773,0,-3.04
2025-08-29,115.64,121.72,115.64,121.72,10958282,0,10.65
2025-09-01,124.77,124.77,112.59,113.61,18388473,0,-8.11
2025-09-02,114.62,117.67,110.06,112.09,5038301,0,-1.52
2025-09-03,113.1,115.13,111.58,114.62,3177445,0,2.54
2025-09-04,115.64,116.65,110.57,110.57,3501089,0,-4.06
2025-09-05,116.65,118.68,114.12,117.67,8247354,0,7.1
2025-09-08,124.26,129.33,120.71,129.33,31827281,0,11.67
2025-09-09,132.37,134.91,125.27,125.78,24807741,0,-3.55
2025-09-10,127.81,130.35,125.78,128.82,10363802,0,3.04
2025-09-11,131.36,132.37,124.26,125.27,11775307,0,-3.55
2025-09-12,128.32,129.84,122.74,122.74,8982367,0,-2.54
2025-09-15,122.23,122.74,117.16,117.16,4919331,0,-5.58
2025-09-16,117.67,118.68,117.16,118.17,2097806,0,1.01
2025-09-17,119.69,126.8,118.17,125.27,9767397,0,7.1
2025-09-18,123.75,125.78,121.72,122.74,4804834,0,-2.54
2025-09-19,124.26,129.33,123.75,125.78,14664357,0,3.04
2025-09-22,126.8,129.84,124.77,129.33,9252483,0,3.55
2025-09-23,129.84,130.35,126.8,128.82,6406744,0,-0.51
2025-09-24,128.82,128.82,123.75,124.26,4662395,0,-4.56
2025-09-25,125.27,127.3,122.23,122.23,3180535,0,-2.03
2025-09-26,121.72,124.26,118.17,118.17,4436365,0,-4.06
2025-09-30,119.69,123.75,118.17,123.24,2249848,0,5.07
2025-10-01,122.74,124.77,120.71,122.23,2947046,0,-1.01
2025-10-02,124.26,126.8,122.74,123.24,4905308,0,1.01
2025-10-03,126.29,127.3,123.24,123.75,2879886,0,0.51
2025-10-07,124.26,124.77,122.23,123.24,1957201,0,-0.51
2025-10-08,121.72,122.23,119.19,119.69,2125300,0,-3.55
2025-10-09,121.22,122.23,118.17,118.17,1672484,0,-1.52
2025-10-13,109.55,114.12,109.55,113.61,2287455,0,-4.56
2025-10-14,118.68,121.22,108.03,109.04,5254305,0,-4.56
2025-10-15,111.58,115.13,110.06,114.62,2831080,0,5.58
2025-10-16,115.64,118.68,115.13,116.14,2573209,0,1.52
2025-10-17,115.13,116.14,112.59,112.59,1408001,0,-3.55
2025-10-20,114.12,120.2,114.12,119.69,4033203,0,7.1
2025-10-21,121.72,122.74,119.19,120.2,6346502,0,0.51
2025-10-22,119.19,121.22,117.67,118.17,1728337,0,-2.03
2025-10-23,116.65,117.16,114.12,116.14,1554113,0,-2.03
2025-10-27,118.17,118.68,116.14,118.68,1708449,0,2.54
2025-10-28,118.68,126.29,118.68,123.24,9394857,0,4.56
2025-10-29,126.29,127.3,122.23,124.77,6202859,0,1.52
2025-10-30,126.29,128.32,120.2,123.75,6074221,0,-1.01
2025-10-31,122.74,125.27,121.72,121.72,2759712,0,-2.03
2025-11-03,121.72,122.74,120.2,121.72,1619316,0,0.0
2025-11-04,121.72,121.72,115.64,115.64,2190605,0,-6.09
2025-11-05,111.07,114.62,110.57,114.12,1479400,0,-1.52
2025-11-06,114.62,116.14,114.12,115.13,1100082,0,1.01
2025-11-07,114.62,116.14,112.09,113.1,1250360,0,-2.03
2025-11-10,113.61,113.61,110.57,112.09,934102,0,-1.01
2025-11-11,110.06,113.1,108.54,108.54,2302297,0,-3.55
2025-11-12,109.55,110.57,104.99,106.0,2425321,0,-2.54
2025-11-13,106.0,110.06,104.48,109.04,2149135,0,3.04
2025-11-14,107.02,110.06,106.51,108.03,1046385,0,-1.01
2025-11-17,108.54,111.07,107.52,110.06,1148203,0,2.03
2025-11-18,108.54,109.55,103.46,103.46,1564061,0,-6.59
2025-11-19,103.46,104.48,101.44,101.44,969151,0,-2.03
2025-11-20,104.48,109.04,103.97,106.0,1390133,0,4.56
2025-11-21,102.96,104.48,99.91,100.02,1580100,0,-5.98
2025-11-24,101.44,105.49,100.73,102.96,1643140,0,2.94
2025-11-25,107.52,110.06,107.02,109.04,2298688,0,6.09
2025-11-26,110.57,115.64,109.55,114.62,5239482,0,5.58
2025-11-27,120.71,125.78,119.69,121.72,22328501,0,7.1
2025-11-28,121.72,130.35,118.68,125.78,16989586,0,4.06
2025-12-01,129.33,131.87,125.27,126.8,11440412,0,1.01
2025-12-02,126.8,126.8,123.24,124.26,4454130,0,-2.54
2025-12-03,125.78,128.32,122.74,123.75,9623083,0,-0.51
2025-12-04,124.77,127.81,123.75,125.78,5989448,0,2.03
2025-12-05,125.78,126.29,123.75,125.27,2837298,0,-0.51
2025-12-08,127.3,129.84,125.27,128.82,8385156,0,3.55
2025-12-09,126.8,132.88,125.27,131.36,12908545,0,2.54
2025-12-10,135.92,144.04,134.91,143.02,36110452,0,11.67
2025-12-11,142.01,147.08,138.97,139.98,27838155,0,-3.04
2025-12-12,143.53,149.11,138.46,149.11,17776383,0,9.13
2025-12-15,142.01,145.56,141.5,143.53,12588256,0,-5.58
2025-12-16,142.01,142.52,132.37,136.43,10233655,0,-7.1
2025-12-17,137.95,139.98,135.92,137.95,5061865,0,1.52
2025-12-18,135.92,138.46,133.9,134.4,3610821,0,-3.55
2025-12-19,136.94,141.0,133.39,135.42,6589400,0,1.01
2025-12-22,137.95,142.01,135.92,139.98,8028805,0,4.56
2025-12-23,141.5,145.05,138.46,141.5,10686889,0,1.52
2025-12-24,147.08,151.14,144.04,147.59,22736017,0,6.09
2025-12-26,150.13,151.65,147.08,147.59,10308314,0,0.0
2025-12-29,147.59,147.59,140.49,140.49,6402793,0,-7.1
2025-12-30,139.98,146.07,137.95,145.05,5974288,0,4.56
