date,open,high,low,close,volume,turnover,change
2025-07-31,50.15,51.88,50.06,51.5,24000,0,0.0
2025-08-04,53.8,54.38,53.61,54.38,14000,0,2.88
2025-08-05,55.73,56.98,55.15,56.4,41000,0,2.02
2025-08-06,56.4,56.4,54.57,55.82,13000,0,-0.58
2025-08-07,55.82,56.3,55.73,56.01,13000,0,0.19
2025-08-08,56.01,56.69,55.82,55.82,29000,0,-0.19
2025-08-11,55.82,55.82,54.77,55.05,35000,0,-0.77
2025-08-12,56.21,56.78,55.05,55.92,20025,0,0.86
2025-08-13,56.01,56.01,55.73,55.82,10000,0,-0.1
2025-08-14,55.82,55.82,55.82,55.82,4000,0,0.0
2025-08-15,55.82,55.82,55.82,55.82,0,0,0.0
2025-08-18,55.82,57.17,55.82,56.01,12000,0,0.19
2025-08-19,56.11,56.78,56.01,56.11,18000,0,0.1
2025-08-20,56.11,56.11,56.01,56.11,8000,0,0.0
2025-08-21,56.21,56.21,54.96,54.96,53000,0,-1.15
2025-08-22,54.96,56.11,54.57,55.53,47000,0,0.58
2025-08-25,55.53,55.53,52.36,53.13,49000,0,-2.4
2025-08-26,54.67,54.67,52.94,52.94,24000,0,-0.19
2025-08-27,52.94,53.8,51.79,51.98,41000,0,-0.96
2025-08-28,53.8,53.8,52.46,52.46,11000,0,0.48
2025-08-29,52.46,52.46,50.25,52.46,62000,0,0.0
2025-09-01,51.31,51.88,50.73,51.88,8000,0,-0.58
2025-09-02,50.73,51.4,50.63,50.83,8000,0,-1.06
2025-09-03,50.63,50.63,50.25,50.44,12000,0,-0.38
2025-09-04,52.08,52.08,51.31,51.59,20000,0,1.15
2025-09-05,51.59,52.36,51.59,51.59,14000,0,0.0
2025-09-08,51.59,51.88,50.83,51.02,31000,0,-0.58
2025-09-09,51.02,51.4,50.92,50.92,12000,0,-0.1
2025-09-10,51.02,51.02,50.63,50.92,16000,0,0.0
2025-09-11,51.02,51.31,50.92,50.92,19000,0,0.0
2025-09-12,51.88,51.88,50.92,50.92,12006,0,0.0
2025-09-15,52.08,52.08,50.54,50.83,16000,0,-0.1
2025-09-16,51.5,51.5,50.92,50.92,12000,0,0.1
2025-09-17,51.4,51.79,50.92,50.92,24000,0,0.0
2025-09-18,50.92,51.11,50.92,50.92,8019,0,0.0
2025-09-19,50.92,51.31,50.63,51.31,16000,0,0.38
2025-09-22,51.31,51.31,51.02,51.11,12001,0,-0.19
2025-09-23,50.54,52.56,50.44,50.44,46025,0,-0.67
2025-09-24,50.63,50.92,50.63,50.63,21010,0,0.19
2025-09-25,50.92,51.88,50.63,51.11,11104,0,0.48
2025-09-26,51.88,51.88,50.44,50.44,6009,0,-0.67
2025-09-30,51.11,51.11,50.35,50.35,13010,0,-0.1
2025-10-01,51.02,51.11,50.15,51.11,12000,0,0.77
2025-10-02,51.11,51.11,50.83,50.83,8000,0,-0.29
2025-10-03,50.73,50.73,50.44,50.44,17010,0,-0.38
2025-10-07,50.44,50.54,50.25,50.25,18010,0,-0.19
2025-10-08,51.31,51.31,50.25,50.25,7000,0,0.0
2025-10-09,51.11,51.21,50.92,51.21,4000,0,0.96
2025-10-13,51.02,51.02,49.96,50.15,25000,0,-1.06
2025-10-14,50.25,50.25,49.58,49.58,24000,0,-0.58
2025-10-15,50.83,50.83,49.19,49.48,35000,0,-0.1
2025-10-16,50.54,50.54,49.67,49.77,8000,0,0.29
2025-10-17,49.58,49.67,49.48,49.48,31000,0,-0.29
2025-10-20,50.35,54.29,49.48,51.21,111000,0,1.73
2025-10-21,51.21,51.79,51.02,51.02,31014,0,-0.19
2025-10-22,51.02,51.11,49.58,50.15,33000,0,-0.86
2025-10-23,50.15,50.15,49.67,49.77,18000,0,-0.38
2025-10-27,51.59,51.59,49.19,49.19,37000,0,-0.58
