date,open,high,low,close,volume,turnover,change
2025-07-22,147.66,148.63,133.09,137.94,985080,0,0.0
2025-07-23,138.43,142.31,135.03,139.4,748300,0,1.46
2025-07-24,140.37,140.37,134.54,136.49,399040,0,-2.91
2025-07-25,136.49,141.83,135.03,136.97,515006,0,0.49
2025-07-28,138.91,139.4,136.0,136.0,338147,0,-0.97
2025-07-29,136.0,136.97,128.23,129.69,423105,0,-6.31
2025-07-30,128.71,142.31,128.71,142.31,1368775,0,12.63
2025-07-31,148.63,155.43,147.66,150.57,2118500,0,8.26
2025-08-04,155.43,163.2,154.46,156.4,1515200,0,5.83
2025-08-05,162.71,164.17,151.54,152.51,1414202,0,-3.89
2025-08-06,153.49,158.83,148.63,152.03,754500,0,-0.49
2025-08-07,154.94,154.94,144.26,145.71,899500,0,-6.31
2025-08-08,148.14,149.6,144.74,145.23,413171,0,-0.49
2025-08-11,145.23,145.23,138.91,141.34,485010,0,-3.89
2025-08-12,144.26,148.14,140.86,142.8,587100,0,1.46
2025-08-13,145.71,145.71,138.43,140.86,480049,0,-1.94
2025-08-14,141.83,141.83,137.46,137.94,293155,0,-2.91
2025-08-15,137.94,140.37,136.0,137.94,244000,0,0.0
2025-08-18,139.4,139.89,135.03,135.03,237346,0,-2.91
2025-08-19,135.03,148.14,134.06,148.14,1220050,0,13.11
2025-08-20,154.94,162.23,136.0,138.91,4691222,0,-9.23
2025-08-21,145.71,149.6,143.29,145.71,1378042,0,6.8
2025-08-22,149.6,149.6,139.4,142.31,1046260,0,-3.4
2025-08-25,143.77,145.71,139.89,142.31,615255,0,0.0
2025-08-26,141.83,143.29,137.94,139.89,496105,0,-2.43
2025-08-27,140.37,143.29,139.4,141.83,413360,0,1.94
2025-08-28,140.86,145.23,139.89,140.37,508109,0,-1.46
2025-08-29,140.86,142.31,137.46,137.46,326283,0,-2.91
2025-09-01,138.43,138.43,134.54,137.94,255155,0,0.49
2025-09-02,138.91,143.29,137.46,139.4,562002,0,1.46
2025-09-03,139.4,140.86,136.0,136.0,284643,0,-3.4
2025-09-04,136.97,139.4,135.03,135.03,236200,0,-0.97
2025-09-05,133.57,136.49,133.57,135.03,186040,0,0.0
2025-09-08,135.03,136.0,132.6,132.6,277000,0,-2.43
2025-09-09,132.6,133.57,129.2,130.17,243124,0,-2.43
2025-09-10,131.14,142.8,131.14,142.8,770025,0,12.63
2025-09-11,147.66,148.63,131.63,131.63,1170200,0,-11.17
2025-09-12,136.97,137.94,131.63,131.63,475056,0,0.0
2025-09-15,131.14,132.11,128.23,129.69,183010,0,-1.94
2025-09-16,130.17,135.51,128.71,132.6,198000,0,2.91
2025-09-17,132.6,133.57,130.66,133.09,118000,0,0.49
2025-09-18,133.57,134.06,130.17,130.17,122000,0,-2.91
2025-09-19,130.66,133.57,130.17,133.57,176260,0,3.4
2025-09-22,135.03,135.51,131.63,132.6,292153,0,-0.97
2025-09-23,134.06,142.8,132.6,134.54,597151,0,1.94
2025-09-24,136.0,136.49,131.14,132.11,248185,0,-2.43
2025-09-25,132.6,133.57,129.2,130.17,165148,0,-1.94
2025-09-26,130.17,139.89,129.2,129.69,521019,0,-0.49
2025-09-30,129.69,130.66,129.2,129.69,118073,0,0.0
2025-10-01,129.2,129.69,128.23,128.23,149000,0,-1.46
2025-10-02,129.2,130.17,124.34,124.34,242141,0,-3.89
2025-10-03,124.83,125.31,119.97,120.46,192115,0,-3.89
2025-10-07,121.43,122.4,117.54,121.43,246101,0,0.97
2025-10-08,120.46,121.43,118.51,120.46,100001,0,-0.97
2025-10-09,121.43,121.43,118.51,119.0,68000,0,-1.46
2025-10-13,114.63,119.49,110.74,119.49,117005,0,0.49
2025-10-14,120.46,120.46,115.11,115.6,137100,0,-3.89
