date,open,high,low,close,volume,turnover,change
2025-07-24,83.91,84.01,82.34,83.03,1233192,0,0.0
2025-07-25,83.03,83.03,82.44,82.44,501201,0,-0.59
2025-07-28,82.54,83.23,82.05,83.23,948082,0,0.78
2025-07-29,82.93,83.62,81.95,82.64,846020,0,-0.59
2025-07-30,82.93,83.13,81.85,83.13,659654,0,0.49
2025-07-31,82.34,82.74,81.85,82.34,817510,0,-0.78
2025-08-04,84.89,85.87,83.91,85.38,963808,0,3.04
2025-08-05,85.38,85.48,83.62,83.62,2133651,0,-1.76
2025-08-06,83.72,83.81,82.44,82.44,1436242,0,-1.18
2025-08-07,82.93,82.93,81.66,81.95,1802288,0,-0.49
2025-08-08,82.25,83.13,82.25,82.83,925964,0,0.88
2025-08-11,82.54,83.03,81.95,83.03,633556,0,0.2
2025-08-12,82.64,84.89,82.64,84.7,1481440,0,1.67
2025-08-13,84.7,85.87,83.81,84.01,1410299,0,-0.69
2025-08-14,84.5,85.48,84.5,85.29,1598236,0,1.27
2025-08-15,85.29,85.48,84.4,85.48,843561,0,0.2
2025-08-18,85.87,87.74,85.68,85.97,2592423,0,0.49
2025-08-19,85.97,86.27,84.89,84.99,967350,0,-0.98
2025-08-20,85.68,85.68,84.01,84.4,1235316,0,-0.59
2025-08-21,85.29,86.66,85.09,86.66,1421708,0,2.25
2025-08-22,87.25,87.25,85.29,85.38,928455,0,-1.27
2025-08-25,86.27,86.46,85.78,85.97,678200,0,0.59
2025-08-26,85.78,87.05,85.78,86.95,1331052,0,0.98
2025-08-27,87.05,87.34,86.46,86.56,1055081,0,-0.39
2025-08-28,86.56,87.44,86.17,86.85,890979,0,0.29
2025-08-29,87.25,87.34,86.36,86.46,611687,0,-0.39
2025-09-01,86.95,86.95,83.32,84.01,1446111,0,-2.45
2025-09-02,84.21,85.58,83.72,84.4,600016,0,0.39
2025-09-03,83.91,85.29,83.32,85.09,465299,0,0.69
2025-09-04,85.29,86.36,85.29,85.38,508170,0,0.29
2025-09-05,86.07,86.07,85.19,85.38,580636,0,0.0
2025-09-08,85.29,86.07,84.6,84.79,719154,0,-0.59
2025-09-09,85.38,85.68,84.21,85.58,989631,0,0.78
2025-09-10,85.58,87.05,85.58,86.36,2325442,0,0.78
2025-09-11,86.56,86.56,84.79,84.79,1830599,0,-1.57
2025-09-12,85.48,86.66,84.99,85.19,1659300,0,0.39
2025-09-15,85.19,86.36,85.19,85.87,828120,0,0.69
2025-09-16,86.85,93.13,86.85,92.25,7504194,0,6.37
2025-09-17,92.64,92.74,87.25,87.34,6555641,0,-4.9
2025-09-18,88.23,89.5,87.05,88.42,2589729,0,1.08
2025-09-19,88.72,90.77,88.42,89.89,3007093,0,1.47
2025-09-22,93.62,98.52,92.34,96.66,14879473,0,6.76
2025-09-23,95.19,95.68,91.17,91.17,7349886,0,-5.49
2025-09-24,92.15,92.15,88.91,89.89,4195054,0,-1.27
2025-09-25,90.48,90.97,88.81,88.81,1864156,0,-1.08
2025-09-26,88.52,89.4,87.25,87.54,2006210,0,-1.27
2025-09-30,88.52,89.3,88.03,89.11,1087249,0,1.57
2025-10-01,89.3,89.79,88.13,88.52,855439,0,-0.59
2025-10-02,89.21,89.21,87.93,88.13,862070,0,-0.39
2025-10-03,88.13,88.81,87.25,87.25,1107410,0,-0.88
2025-10-07,87.34,89.21,87.34,88.81,1167414,0,1.57
2025-10-08,88.72,89.21,88.03,89.01,1061540,0,0.2
2025-10-09,89.5,89.6,88.62,89.3,1085907,0,0.29
2025-10-13,85.48,87.25,84.6,87.15,1783798,0,-2.16
2025-10-14,88.23,89.89,87.25,87.25,1859576,0,0.1
2025-10-15,88.32,88.32,86.85,87.44,1237265,0,0.2
2025-10-16,88.91,90.87,88.72,89.3,1904325,0,1.86
2025-10-17,89.11,90.48,88.72,89.4,1142690,0,0.1
2025-10-20,90.19,90.19,89.01,89.89,958750,0,0.49
2025-10-21,90.68,92.34,90.58,90.77,2405218,0,0.88
2025-10-22,90.58,91.75,90.48,91.07,1467333,0,0.29
2025-10-23,90.68,91.56,90.38,90.58,1052010,0,-0.49
