date,open,high,low,close,volume,turnover,change
2025-07-31,70.8,71.1,69.0,69.0,1435000,0,0.0
2025-08-04,68.0,68.0,63.0,65.0,3753484,0,-4.0
2025-08-05,65.6,65.9,64.9,65.2,1657002,0,0.2
2025-08-06,64.8,64.8,60.7,60.9,5302391,0,-4.3
2025-08-07,61.0,61.1,59.1,59.5,4710379,0,-1.4
2025-08-08,59.6,60.9,59.1,59.2,2049957,0,-0.3
2025-08-11,58.4,59.2,58.1,58.6,1754644,0,-0.6
2025-08-12,59.2,60.5,59.1,60.1,2021673,0,1.5
2025-08-13,60.5,61.6,60.1,60.2,2236824,0,0.1
2025-08-14,60.7,61.7,60.5,60.9,1548999,0,0.7
2025-08-15,60.9,61.3,60.2,60.9,1544250,0,0.0
2025-08-18,60.5,61.4,59.9,60.5,1409151,0,-0.4
2025-08-19,60.7,60.7,59.6,59.8,1449502,0,-0.7
2025-08-20,59.8,60.3,58.6,58.6,1583110,0,-1.2
2025-08-21,58.8,60.1,58.8,59.9,993204,0,1.3
2025-08-22,59.8,60.2,58.6,58.9,1048300,0,-1.0
2025-08-25,59.3,60.7,59.3,59.9,1316379,0,1.0
2025-08-26,59.9,60.5,59.6,60.2,1189747,0,0.3
2025-08-27,60.8,61.2,60.5,61.2,1289689,0,1.0
2025-08-28,61.2,62.1,60.7,61.7,1620224,0,0.5
2025-08-29,62.1,63.1,60.2,62.7,3968186,0,1.0
2025-09-01,61.5,61.5,58.1,58.9,3679558,0,-3.8
2025-09-02,59.0,59.9,58.1,58.6,1485036,0,-0.3
2025-09-03,58.6,63.2,58.6,61.2,3392068,0,2.6
2025-09-04,63.5,64.4,61.5,62.5,7937632,0,1.3
2025-09-05,63.5,63.7,61.2,61.5,6956962,0,-1.0
2025-09-08,61.5,64.2,61.5,62.2,6583985,0,0.7
2025-09-09,65.5,68.4,64.3,64.5,13616795,0,2.3
2025-09-10,63.8,63.9,61.5,61.6,5801891,0,-2.9
2025-09-11,62.0,62.0,59.0,59.0,4074551,0,-2.6
2025-09-12,59.1,62.5,59.1,61.9,4080093,0,2.9
2025-09-15,63.5,65.2,62.8,64.1,12975603,0,2.2
2025-09-16,64.1,64.3,63.1,63.6,3336409,0,-0.5
2025-09-17,63.5,64.7,63.0,63.6,2964700,0,0.0
2025-09-18,64.3,67.5,64.0,66.1,8201432,0,2.5
2025-09-19,67.8,67.8,65.7,66.6,5495608,0,0.5
2025-09-22,66.6,67.5,65.9,66.3,3396147,0,-0.3
2025-09-23,66.3,66.8,64.6,64.6,3256613,0,-1.7
2025-09-24,64.4,64.8,63.2,63.8,1975048,0,-0.8
2025-09-25,64.3,65.0,63.6,64.0,1743305,0,0.2
2025-09-26,64.0,64.0,61.3,61.8,2164309,0,-2.2
2025-09-30,62.8,63.1,61.2,63.0,1279602,0,1.2
2025-10-01,63.0,63.3,61.7,61.7,1013355,0,-1.3
2025-10-02,62.0,62.7,61.2,61.4,1224198,0,-0.3
2025-10-03,61.9,62.1,61.4,61.8,808200,0,0.4
2025-10-07,62.3,64.2,62.1,63.0,2539089,0,1.2
2025-10-08,62.7,62.9,61.4,62.4,1493166,0,-0.6
2025-10-09,62.9,63.5,62.0,62.8,1510500,0,0.4
2025-10-13,60.0,61.1,58.5,61.1,2159134,0,-1.7
2025-10-14,61.5,62.8,59.8,60.2,1919080,0,-0.9
2025-10-15,60.8,60.8,59.6,60.0,1629353,0,-0.2
2025-10-16,60.7,62.7,60.7,62.1,1527410,0,2.1
2025-10-17,61.7,62.5,61.6,62.1,822185,0,0.0
2025-10-20,62.4,64.7,62.3,64.0,3008803,0,1.9
2025-10-21,64.6,65.5,63.6,64.0,1882301,0,0.0
2025-10-22,64.5,65.0,63.9,64.9,1335805,0,0.9
2025-10-23,64.5,64.5,63.0,63.0,1265234,0,-1.9
2025-10-27,64.0,64.3,62.6,63.7,1174578,0,0.7
2025-10-28,64.1,66.5,63.2,65.0,2711109,0,1.3
2025-10-29,65.0,65.8,64.1,64.2,1263250,0,-0.8
2025-10-30,64.2,64.4,62.4,62.9,1302174,0,-1.3
2025-10-31,63.0,63.3,60.7,61.6,1972691,0,-1.3
2025-11-03,61.1,61.6,60.5,60.6,1275471,0,-1.0
2025-11-04,60.6,60.7,58.2,58.2,3589676,0,-2.4
2025-11-05,56.8,56.8,53.4,54.0,5453298,0,-4.2
2025-11-06,54.2,54.7,53.2,53.8,2420774,0,-0.2
2025-11-07,54.0,54.5,52.5,52.7,3311835,0,-1.1
