date,open,high,low,close,volume,turnover,change
2025-07-21,39.3,39.85,39.2,39.7,258259,0,0.0
2025-07-22,39.8,39.8,38.8,38.8,270021,0,-0.9
2025-07-23,39.45,40.0,39.0,39.85,188050,0,1.05
2025-07-24,40.1,40.2,39.5,39.85,143000,0,0.0
2025-07-25,40.0,40.0,39.0,39.8,151000,0,-0.05
2025-07-28,39.8,39.95,39.3,39.35,125056,0,-0.45
2025-07-29,39.5,39.85,39.0,39.15,92135,0,-0.2
2025-07-30,39.2,39.65,39.15,39.45,78000,0,0.3
2025-07-31,38.85,41.3,38.85,41.0,349548,0,1.55
2025-08-04,40.85,42.1,39.0,39.0,504126,0,-2.0
2025-08-05,39.9,40.7,38.95,39.9,871085,0,0.9
2025-08-06,39.6,39.6,39.0,39.45,193000,0,-0.45
2025-08-07,39.9,40.35,36.8,37.1,607191,0,-2.35
2025-08-08,37.25,37.6,36.6,36.6,282410,0,-0.5
2025-08-11,36.05,36.4,34.9,35.55,402000,0,-1.05
2025-08-12,35.9,38.3,35.55,36.45,462040,0,0.9
2025-08-13,37.15,37.5,35.8,35.9,227000,0,-0.55
2025-08-14,36.5,36.9,35.85,35.85,192000,0,-0.05
2025-08-15,36.6,36.8,35.65,36.0,163000,0,0.15
2025-08-18,36.1,37.2,36.05,37.0,210157,0,1.0
2025-08-19,37.2,37.2,35.5,35.7,264000,0,-1.3
2025-08-20,36.1,37.85,35.6,36.75,356003,0,1.05
2025-08-21,37.35,38.35,36.6,36.6,226036,0,-0.15
2025-08-22,36.65,36.9,35.75,35.75,163169,0,-0.85
2025-08-25,35.95,37.05,35.95,36.5,151010,0,0.75
2025-08-26,36.3,37.5,36.3,37.05,128100,0,0.55
2025-08-27,37.75,38.85,37.1,37.1,264000,0,0.05
2025-08-28,37.05,37.7,36.4,36.4,141003,0,-0.7
2025-08-29,37.15,40.0,37.1,40.0,737608,0,3.6
2025-09-01,40.6,43.7,40.6,42.0,3577000,0,2.0
2025-09-02,42.1,42.3,38.5,38.6,1250006,0,-3.4
2025-09-03,38.95,40.2,37.5,38.05,605251,0,-0.55
2025-09-04,38.5,39.0,38.1,38.1,301050,0,0.05
2025-09-05,38.2,38.55,37.8,37.95,184000,0,-0.15
2025-09-08,37.95,39.0,37.35,38.2,237000,0,0.25
2025-09-09,38.3,38.65,37.65,38.3,188000,0,0.1
2025-09-10,38.75,39.6,37.95,38.85,377000,0,0.55
2025-09-11,38.75,38.8,37.1,37.1,376150,0,-1.75
2025-09-12,37.3,37.5,36.8,37.0,193010,0,-0.1
2025-09-15,37.05,38.45,36.85,37.4,222000,0,0.4
2025-09-16,37.35,38.2,37.35,38.2,160052,0,0.8
2025-09-17,38.2,38.2,37.45,37.45,101070,0,-0.75
2025-09-18,37.5,38.5,37.5,38.0,144010,0,0.55
2025-09-19,38.45,38.8,38.1,38.5,141010,0,0.5
2025-09-22,38.9,38.9,37.85,38.0,148000,0,-0.5
2025-09-23,38.45,38.65,37.1,37.1,207011,0,-0.9
2025-09-24,37.15,38.25,37.05,38.0,210060,0,0.9
2025-09-25,38.05,38.55,37.35,37.35,96052,0,-0.65
2025-09-26,37.95,37.95,37.0,37.2,113000,0,-0.15
2025-09-30,37.2,38.0,37.1,37.65,55000,0,0.45
2025-10-01,37.65,37.75,37.2,37.2,64400,0,-0.45
2025-10-02,37.25,37.8,37.2,37.55,55000,0,0.35
2025-10-03,37.55,39.4,37.55,38.9,391549,0,1.35
2025-10-07,39.35,39.35,38.1,38.1,148040,0,-0.8
2025-10-08,38.3,41.9,37.75,39.5,1760020,0,1.4
2025-10-09,39.7,40.25,38.95,39.4,452214,0,-0.1
2025-10-13,38.05,38.7,37.7,38.3,100000,0,-1.1
2025-10-14,37.8,38.3,35.8,35.9,626000,0,-2.4
2025-10-15,36.05,37.25,36.05,36.4,190100,0,0.5
2025-10-16,36.5,37.4,36.5,36.95,119000,0,0.55
2025-10-17,36.95,36.95,36.3,36.35,64061,0,-0.6
2025-10-20,37.3,37.3,36.1,36.2,96278,0,-0.15
2025-10-21,36.3,37.0,36.2,36.5,99068,0,0.3
2025-10-22,37.1,39.05,37.1,37.55,368330,0,1.05
2025-10-23,37.55,37.55,36.6,36.65,81223,0,-0.9
2025-10-27,37.05,37.6,36.0,36.1,181213,0,-0.55
2025-10-28,36.45,36.45,35.55,35.55,212000,0,-0.55
2025-10-29,35.8,35.85,34.9,34.9,158000,0,-0.65
2025-10-30,34.9,35.7,34.65,35.4,159000,0,0.5
2025-10-31,35.35,35.35,34.5,34.55,159107,0,-0.85
2025-11-03,34.55,35.0,34.4,34.8,80099,0,0.25
2025-11-04,34.55,34.55,33.7,33.95,149000,0,-0.85
2025-11-05,33.95,33.95,32.55,33.95,124199,0,0.0
2025-11-06,33.95,33.95,33.35,33.35,68001,0,-0.6
2025-11-07,33.05,33.4,32.6,32.6,94000,0,-0.75
2025-11-10,32.35,33.35,32.15,32.95,75000,0,0.35
2025-11-11,34.4,36.2,34.4,35.6,438110,0,2.65
2025-11-12,37.6,37.6,35.7,36.5,260128,0,0.9
2025-11-13,36.45,37.95,36.4,37.3,252000,0,0.8
2025-11-14,37.35,37.9,36.8,36.85,137287,0,-0.45
2025-11-17,36.55,37.1,36.45,36.45,60050,0,-0.4
2025-11-18,36.3,36.95,35.2,35.4,69000,0,-1.05
2025-11-19,35.65,35.95,34.85,34.9,69000,0,-0.5
2025-11-20,35.05,35.95,35.05,35.9,85000,0,1.0
2025-11-21,34.95,36.2,34.95,35.95,140000,0,0.05
2025-11-24,36.05,36.4,35.55,35.55,29001,0,-0.4
2025-11-25,35.4,36.3,35.25,35.6,19065,0,0.05
2025-11-26,36.0,36.3,35.6,35.8,16001,0,0.2
2025-11-27,36.0,36.8,35.9,36.65,96000,0,0.85
2025-11-28,36.85,36.9,36.5,36.55,61000,0,-0.1
2025-12-01,36.5,36.9,36.3,36.45,61000,0,-0.1
2025-12-02,36.85,37.3,36.4,36.4,52000,0,-0.05
2025-12-03,36.4,37.4,36.4,37.3,76000,0,0.9
2025-12-04,37.65,37.95,37.1,37.1,76131,0,-0.2
2025-12-05,37.1,37.25,36.85,36.85,45000,0,-0.25
2025-12-08,36.85,37.7,36.8,37.55,40100,0,0.7
2025-12-09,37.8,37.85,37.35,37.8,67102,0,0.25
2025-12-10,36.75,37.7,36.65,36.95,76020,0,-0.85
2025-12-11,36.9,37.3,36.55,37.0,71000,0,0.05
2025-12-12,37.4,38.45,37.2,37.2,91100,0,0.2
2025-12-15,37.0,37.8,37.0,37.2,17000,0,0.0
2025-12-16,37.85,37.85,36.75,37.2,104001,0,0.0
2025-12-17,37.2,37.5,36.9,36.9,40010,0,-0.3
2025-12-18,36.9,36.95,36.45,36.95,100155,0,0.05
2025-12-19,37.0,37.0,36.7,36.75,25000,0,-0.2
2025-12-22,36.75,37.3,36.65,37.0,13172,0,0.25
2025-12-23,36.8,37.2,36.8,36.8,31000,0,-0.2
2025-12-24,36.75,37.05,36.6,36.95,27000,0,0.15
2025-12-26,37.05,37.7,37.0,37.55,104150,0,0.6
2025-12-29,37.6,41.25,37.35,40.85,1013236,0,3.3
2025-12-30,44.8,44.9,43.25,44.9,1329051,0,4.05
2025-12-31,48.7,48.7,42.8,43.15,4078000,0,-1.75
2026-01-02,43.7,45.2,43.2,43.2,750100,0,0.05
2026-01-05,43.1,43.1,40.2,40.4,748015,0,-2.8
2026-01-06,40.5,40.9,39.2,39.4,364500,0,-1.0
2026-01-07,39.7,40.3,39.15,39.5,165001,0,0.1
2026-01-08,39.6,40.35,38.95,39.15,201000,0,-0.35
2026-01-09,39.6,39.6,38.05,39.6,140052,0,0.45
2026-01-12,39.9,40.0,39.25,39.7,161099,0,0.1
2026-01-13,40.05,40.3,39.35,39.35,140000,0,-0.35
2026-01-14,39.95,43.05,39.95,41.6,622529,0,2.25
2026-01-15,41.6,41.6,40.65,41.0,220001,0,-0.6
2026-01-16,41.4,41.4,40.1,40.1,142000,0,-0.9
2026-01-19,40.5,41.2,40.0,40.55,134000,0,0.45
2026-01-20,40.6,40.6,39.6,40.1,131015,0,-0.45
2026-01-21,39.8,39.8,39.1,39.15,111141,0,-0.95
2026-01-22,39.15,39.5,38.8,38.85,114100,0,-0.3
2026-01-23,38.85,39.4,38.25,39.4,122001,0,0.55
2026-01-26,39.6,40.15,39.6,39.8,159050,0,0.4
2026-01-27,40.0,40.5,39.0,39.45,101051,0,-0.35
2026-01-28,39.9,40.75,39.45,40.0,162025,0,0.55
2026-01-29,40.4,40.4,38.75,38.9,128027,0,-1.1
2026-01-30,38.9,38.9,37.5,37.7,141146,0,-1.2
2026-02-02,38.5,40.45,37.7,39.5,388300,0,1.8
2026-02-03,39.9,40.85,38.5,40.75,244050,0,1.25
2026-02-04,41.0,42.3,40.7,41.4,497030,0,0.65
2026-02-05,41.6,43.15,41.5,41.8,667500,0,0.4
2026-02-06,41.75,42.5,40.0,41.25,398020,0,-0.55
2026-02-09,41.25,41.7,40.4,40.75,220000,0,-0.5
2026-02-10,40.95,41.3,40.35,41.05,169050,0,0.3
2026-02-11,41.05,41.05,39.8,39.95,178001,0,-1.1
2026-02-23,40.0,41.85,40.0,41.4,366213,0,1.45
2026-02-24,41.25,41.7,41.0,41.0,193000,0,-0.4
2026-02-25,41.0,41.75,40.05,41.75,405150,0,0.75
2026-02-26,41.45,41.8,41.0,41.3,202000,0,-0.45
2026-03-02,40.15,41.8,40.15,41.35,187120,0,0.05
2026-03-03,41.35,41.7,40.1,40.5,186000,0,-0.85
2026-03-04,40.4,40.4,38.95,39.35,208000,0,-1.15
2026-03-05,40.15,40.6,40.05,40.2,80001,0,0.85
2026-03-06,40.2,40.8,40.1,40.55,111003,0,0.35
2026-03-09,39.2,39.2,37.0,39.2,243020,0,-1.35
2026-03-10,39.0,41.15,39.0,40.35,280020,0,1.15
2026-03-11,40.35,41.55,40.35,41.1,287000,0,0.75
2026-03-12,41.15,41.25,40.05,40.15,141000,0,-0.95
2026-03-13,40.05,40.45,39.5,40.2,79025,0,0.05
2026-03-16,41.2,41.2,40.5,40.9,174000,0,0.7
2026-03-17,41.6,41.7,41.05,41.3,165000,0,0.4
2026-03-18,41.35,41.35,40.8,41.15,228200,0,-0.15
2026-03-19,41.05,41.75,40.45,40.45,231000,0,-0.7
2026-03-20,41.0,44.4,40.9,43.6,1289100,0,3.15
2026-03-23,41.85,44.45,41.3,42.8,855000,0,-0.8
2026-03-24,43.0,43.65,41.75,42.0,341210,0,-0.8
2026-03-25,42.0,43.85,41.5,42.85,352100,0,0.85
2026-03-26,43.2,44.5,42.3,42.7,241030,0,-0.15
2026-03-27,43.0,43.05,41.9,42.2,209199,0,-0.5
2026-03-30,42.2,43.25,40.8,42.8,269050,0,0.6
2026-03-31,42.5,42.8,40.1,40.1,270000,0,-2.7
2026-04-01,41.0,42.05,41.0,41.4,151203,0,1.3
2026-04-02,41.05,42.0,41.05,41.1,75100,0,-0.3
2026-04-07,41.5,41.7,40.8,40.9,113000,0,-0.2
2026-04-08,41.4,42.65,41.4,42.1,182030,0,1.2
2026-04-09,42.9,44.7,42.25,44.6,766118,0,2.5
2026-04-10,44.7,45.05,43.25,43.5,500000,0,-1.1
2026-04-13,43.5,47.85,43.5,47.85,1564102,0,4.35
2026-04-14,52.1,52.5,48.0,49.8,3448832,0,1.95
2026-04-15,49.8,50.4,48.2,48.2,1044470,0,-1.6
2026-04-16,49.7,53.0,49.55,53.0,2414091,0,4.8
2026-04-17,56.0,58.3,52.5,52.5,6422226,0,-0.5
2026-04-20,52.6,54.5,51.4,52.6,2133560,0,0.1
2026-04-21,53.2,53.2,50.0,50.1,1194240,0,-2.5
2026-04-22,54.2,55.1,54.2,55.1,1456051,0,5.0
2026-04-23,60.6,60.6,56.0,60.6,5487670,0,5.5
2026-04-24,65.8,66.6,60.8,66.6,6517754,0,6.0
2026-04-27,71.2,71.7,62.4,65.9,7042060,0,-0.7
2026-04-28,64.9,72.4,64.6,65.1,6760638,0,-0.8
2026-04-29,63.5,68.5,62.3,66.2,3080316,0,1.1
2026-04-30,68.2,72.8,68.2,72.8,5178571,0,6.6
2026-05-04,77.0,80.0,75.4,77.0,8807771,0,4.2
2026-05-05,75.5,84.7,75.2,84.7,5443375,0,7.7
2026-05-06,93.1,93.1,87.0,93.1,5763643,0,8.4
2026-05-07,89.5,101.0,89.5,96.2,7546281,0,3.1
2026-05-08,96.4,99.9,90.1,98.2,7060770,0,2.0
2026-05-11,93.1,94.6,92.5,94.1,1003339,0,-4.1
2026-05-12,92.0,93.0,86.0,90.5,1469589,0,-3.6
2026-05-13,90.1,94.8,88.0,93.2,890003,0,2.7
2026-05-14,94.6,94.8,90.2,90.2,860078,0,-3.0
2026-05-15,92.7,92.7,85.0,85.0,944397,0,-5.2
2026-05-18,84.9,90.8,80.5,89.6,698022,0,4.6
2026-05-19,89.1,91.0,85.0,87.0,517690,0,-2.6
2026-05-20,87.2,90.8,87.0,88.7,413011,0,1.7
