date,open,high,low,close,volume,turnover,change
2000-01-03,1.6,1.65,1.57,1.64,6312470,0,0.0
2000-01-10,1.65,1.66,1.58,1.6,12340968,0,-0.03
2000-01-17,1.64,1.78,1.64,1.73,25943031,0,0.13
2000-01-24,1.75,1.9,1.73,1.79,24123078,0,0.06
2000-01-31,1.78,1.79,1.74,1.76,6787986,0,-0.02
2000-02-07,1.76,1.97,1.76,1.9,22992279,0,0.14
2000-02-14,1.95,2.25,1.94,2.03,79311395,0,0.13
2000-02-21,2.14,2.2,1.78,1.78,50078020,0,-0.25
2000-02-28,1.78,1.89,1.76,1.82,15271355,0,0.05
2000-03-06,1.81,1.83,1.72,1.73,10161633,0,-0.09
2000-03-13,1.73,1.73,1.6,1.64,11283031,0,-0.09
2000-03-20,1.59,1.86,1.54,1.81,13602404,0,0.17
2000-03-27,1.81,1.89,1.78,1.78,15761847,0,-0.03
2000-04-03,1.78,1.9,1.76,1.83,13807154,0,0.06
2000-04-10,1.83,1.97,1.81,1.83,23539138,0,0.0
2000-04-17,1.74,1.97,1.74,1.91,29405775,0,0.08
2000-04-24,1.91,1.93,1.7,1.8,16598495,0,-0.11
2000-05-01,1.8,1.8,1.66,1.76,8531995,0,-0.03
2000-05-08,1.75,1.75,1.66,1.71,7538397,0,-0.06
2000-05-15,1.72,1.74,1.68,1.71,7442252,0,0.0
2000-05-22,1.7,1.71,1.66,1.68,4444512,0,-0.02
2000-05-29,1.7,1.71,1.66,1.67,4656000,0,-0.01
2000-06-05,1.67,1.68,1.62,1.62,3525725,0,-0.05
2000-06-12,1.62,1.87,1.58,1.83,7288709,0,0.21
2000-06-19,1.85,1.99,1.85,1.99,6611113,0,0.15
2000-06-26,1.99,2.01,1.83,1.89,3706287,0,-0.09
2000-07-03,1.85,1.92,1.85,1.89,8037606,0,0.0
2000-07-10,1.9,1.9,1.77,1.82,7861435,0,-0.08
2000-07-17,1.83,1.88,1.79,1.83,7646602,0,0.01
2000-07-24,1.83,1.86,1.74,1.78,8524338,0,-0.05
2000-07-31,1.83,1.85,1.77,1.77,4993907,0,-0.01
2000-08-07,1.76,1.77,1.71,1.72,3836106,0,-0.05
2000-08-14,1.72,1.72,1.59,1.62,4020729,0,-0.1
2000-08-21,1.62,1.64,1.52,1.53,3578324,0,-0.09
2000-08-28,1.53,1.54,1.37,1.42,10129047,0,-0.11
2000-09-04,1.6,1.6,1.43,1.45,5219256,0,0.02
2000-09-11,1.45,1.45,1.39,1.4,3402745,0,-0.05
2000-09-18,1.35,1.36,1.27,1.33,9281694,0,-0.08
2000-09-25,1.33,1.35,1.3,1.33,2512771,0,0.01
2000-10-02,1.3,1.36,1.25,1.36,5102560,0,0.03
2000-10-09,1.39,1.41,1.32,1.36,5642919,0,0.0
2000-10-16,1.36,1.36,1.24,1.34,3813619,0,-0.02
2000-10-23,1.32,1.4,1.27,1.35,6288806,0,0.01
2000-10-30,1.27,1.36,1.16,1.36,7522692,0,0.02
2000-11-06,1.46,1.59,1.38,1.52,11938801,0,0.15
2000-11-13,1.44,1.47,1.33,1.35,2661126,0,-0.17
2000-11-20,1.26,1.26,1.21,1.24,4279927,0,-0.11
2000-11-27,1.24,1.29,1.21,1.23,1608792,0,-0.02
2000-12-04,1.26,1.3,1.26,1.29,2051914,0,0.06
2000-12-11,1.29,1.3,1.27,1.28,2560496,0,-0.01
2000-12-18,1.27,1.28,1.21,1.23,2380762,0,-0.05
2000-12-25,1.23,1.23,1.21,1.22,1289433,0,-0.01
2001-01-01,1.22,1.27,1.21,1.22,1068280,0,0.0
2001-01-08,1.21,1.32,1.19,1.24,3868108,0,0.02
2001-01-15,1.21,1.29,1.21,1.27,2104681,0,0.04
2001-01-22,1.27,1.27,1.27,1.27,0,0,0.0
2001-01-29,1.33,1.33,1.24,1.3,2919689,0,0.02
2001-02-05,1.33,1.38,1.27,1.3,2465785,0,0.01
2001-02-12,1.3,1.33,1.27,1.27,1905674,0,-0.03
2001-02-19,1.27,1.32,1.24,1.28,1650275,0,0.01
2001-02-26,1.27,1.32,1.27,1.27,1543601,0,-0.01
2001-03-05,1.27,1.29,1.19,1.27,2394796,0,0.0
2001-03-12,1.27,1.29,1.23,1.23,1706866,0,-0.05
2001-03-19,1.24,1.24,1.21,1.23,4767508,0,0.0
2001-03-26,1.24,1.24,1.21,1.21,2948465,0,-0.02
2001-04-02,1.23,1.23,1.2,1.23,3093313,0,0.02
2001-04-09,1.23,1.23,1.2,1.22,4398683,0,-0.01
2001-04-16,1.22,1.22,1.2,1.21,3837397,0,-0.01
2001-04-23,1.21,1.21,1.2,1.2,3775108,0,-0.01
2001-04-30,1.21,1.21,1.2,1.21,4815765,0,0.01
2001-05-07,1.2,1.21,1.2,1.21,5816466,0,0.0
2001-05-14,1.2,1.21,1.2,1.2,3305824,0,-0.01
2001-05-21,1.21,1.21,1.2,1.21,4535923,0,0.01
2001-05-28,1.2,1.3,1.2,1.27,5861219,0,0.05
2001-06-04,1.27,1.27,1.26,1.27,2852419,0,0.01
2001-06-11,1.27,1.3,1.27,1.3,3554067,0,0.03
2001-06-18,1.29,1.3,1.27,1.28,2778128,0,-0.02
2001-06-25,1.28,1.29,1.27,1.28,3218644,0,0.0
2001-07-02,1.27,1.3,1.26,1.27,6527488,0,-0.01
2001-07-09,1.27,1.27,1.27,1.27,4570168,0,0.0
2001-07-16,1.27,1.27,1.2,1.23,7228784,0,-0.05
2001-07-23,1.24,1.24,1.23,1.23,7987659,0,0.0
2001-07-30,1.23,1.26,1.23,1.24,4043614,0,0.02
2001-08-06,1.24,1.24,1.23,1.24,2449927,0,-0.01
2001-08-13,1.24,1.24,1.24,1.24,1847913,0,0.01
2001-08-20,1.24,1.24,1.24,1.24,2549227,0,-0.01
2001-08-27,1.24,1.26,1.24,1.26,4932887,0,0.02
2001-09-03,1.26,1.3,1.25,1.27,1534090,0,0.01
2001-09-10,1.27,1.29,1.24,1.26,2133799,0,-0.01
2001-09-17,1.26,1.27,1.22,1.23,2218091,0,-0.03
2001-09-24,1.23,1.26,1.21,1.26,2024016,0,0.03
2001-10-01,1.26,1.26,1.24,1.25,2087998,0,-0.01
2001-10-08,1.24,1.25,1.24,1.25,2466461,0,0.0
2001-10-15,1.25,1.3,1.25,1.3,1612492,0,0.05
2001-10-22,1.3,1.38,1.26,1.26,2445155,0,-0.05
2001-10-29,1.26,1.27,1.26,1.26,1838370,0,0.0
2001-11-05,1.26,1.29,1.25,1.26,2911838,0,0.0
2001-11-12,1.26,1.33,1.26,1.26,6003138,0,0.0
2001-11-19,1.26,1.26,1.24,1.26,2974355,0,0.0
2001-11-26,1.26,1.27,1.24,1.24,2835710,0,-0.02
2001-12-03,1.26,1.29,1.2,1.29,4438192,0,0.05
2001-12-10,1.29,1.3,1.27,1.3,3923222,0,0.02
2001-12-17,1.3,1.32,1.29,1.29,2137103,0,-0.02
2001-12-24,1.3,1.32,1.24,1.24,1682400,0,-0.05
2001-12-31,1.26,1.26,1.24,1.24,754355,0,0.0
2002-01-07,1.26,1.32,1.24,1.24,4041161,0,0.0
2002-01-14,1.25,1.25,1.23,1.23,2577351,0,-0.02
2002-01-21,1.23,1.3,1.23,1.23,4243913,0,0.0
2002-01-28,1.31,1.31,1.23,1.24,1380196,0,0.01
2002-02-04,1.23,1.27,1.23,1.24,323715,0,0.0
2002-02-11,1.24,1.24,1.24,1.24,0,0,0.0
2002-02-18,1.24,1.24,1.24,1.24,357282,0,0.0
2002-02-25,1.23,1.24,1.2,1.21,694197,0,-0.02
2002-03-04,1.21,1.33,1.21,1.29,1184409,0,0.08
2002-03-11,1.32,1.38,1.29,1.29,2477426,0,0.0
2002-03-18,1.29,1.45,1.29,1.39,3281761,0,0.11
2002-03-25,1.38,1.44,1.35,1.36,2387152,0,-0.03
2002-04-01,1.36,1.66,1.3,1.66,5113092,0,0.3
2002-04-08,1.77,2.11,1.77,2.08,69165803,0,0.42
2002-04-15,2.11,2.36,2.03,2.32,88761192,0,0.24
2002-04-22,2.32,2.36,2.02,2.08,58378631,0,-0.23
2002-04-29,2.02,2.08,1.59,1.61,21259546,0,-0.48
2002-05-06,1.62,1.7,1.52,1.58,29036372,0,-0.02
2002-05-13,1.58,1.59,1.44,1.49,16796077,0,-0.09
2002-05-20,1.49,1.51,1.26,1.47,16189476,0,-0.02
2002-05-27,1.47,1.67,1.47,1.54,45199367,0,0.07
2002-06-03,1.52,1.62,1.35,1.55,27037796,0,0.02
2002-06-10,1.58,1.7,1.52,1.61,50737507,0,0.06
2002-06-17,1.64,1.7,1.44,1.53,30996300,0,-0.08
2002-06-24,1.54,1.54,1.27,1.43,17316850,0,-0.1
2002-07-01,1.43,1.49,1.29,1.48,19352845,0,0.05
2002-07-08,1.48,1.49,1.33,1.38,12155274,0,-0.1
2002-07-15,1.39,1.55,1.38,1.45,24514231,0,0.07
2002-07-22,1.44,1.47,1.3,1.33,15404162,0,-0.11
2002-07-29,1.33,1.39,1.3,1.33,9954518,0,0.0
2002-08-05,1.3,1.3,1.16,1.2,9614563,0,-0.14
2002-08-12,1.21,1.21,1.16,1.17,6799574,0,-0.02
2002-08-19,1.18,1.18,1.14,1.16,5388710,0,-0.02
2002-08-26,1.14,1.2,1.14,1.14,10397740,0,-0.02
2002-09-02,1.14,1.15,0.95,0.95,9413106,0,-0.19
2002-09-09,0.95,1.09,0.95,1.03,6588187,0,0.08
2002-09-16,1.03,1.04,0.97,0.99,3071831,0,-0.05
2002-09-23,0.99,1.02,0.94,0.97,6817821,0,-0.02
2002-09-30,0.97,0.99,0.94,0.98,5617385,0,0.01
2002-10-07,0.97,0.99,0.94,0.95,3885742,0,-0.02
2002-10-14,0.95,1.02,0.95,1.01,6754157,0,0.05
2002-10-21,1.01,1.15,1.0,1.03,13376655,0,0.02
2002-10-28,1.03,1.11,1.03,1.08,11355823,0,0.05
2002-11-04,1.14,1.14,1.08,1.09,12045741,0,0.01
2002-11-11,1.09,1.2,1.09,1.2,19482226,0,0.11
2002-11-18,1.25,1.28,1.1,1.11,16847026,0,-0.08
2002-11-25,1.11,1.18,1.11,1.12,9808352,0,0.01
2002-12-02,1.12,1.14,1.08,1.1,5679278,0,-0.02
2002-12-09,1.1,1.26,1.1,1.25,36034853,0,0.15
2002-12-16,1.24,1.35,1.18,1.27,35995701,0,0.02
2002-12-23,1.29,1.32,1.11,1.15,21336852,0,-0.11
2002-12-30,1.15,1.24,1.1,1.19,9901277,0,0.04
2003-01-06,1.18,1.42,1.17,1.39,46399155,0,0.2
2003-01-13,1.41,1.54,1.36,1.36,72211071,0,-0.02
2003-01-20,1.36,1.84,1.33,1.84,144665246,0,0.48
2003-01-27,1.84,1.84,1.6,1.75,37645538,0,-0.09
2003-02-03,1.75,1.8,1.6,1.6,39722644,0,-0.15
2003-02-10,1.53,1.61,1.22,1.25,54393825,0,-0.35
