date,open,high,low,close,volume,turnover,change
2024-09-09,29.98,30.42,29.36,29.93,224169,0,0.0
2024-09-16,30.2,30.95,30.07,30.51,218239,0,0.57
2024-09-23,30.77,32.71,30.68,32.31,867718,0,1.8
2024-09-30,32.49,33.31,32.0,32.99,409283,0,0.68
2024-10-07,32.27,33.31,32.27,33.26,360876,0,0.27
2024-10-14,33.31,34.89,33.13,34.53,725108,0,1.27
2024-10-21,34.49,34.94,33.54,33.94,316852,0,-0.59
2024-10-28,34.08,34.08,32.68,33.04,316909,0,-0.91
2024-11-04,33.31,35.3,32.99,34.4,1094028,0,1.36
2024-11-11,34.67,35.3,33.22,33.76,794629,0,-0.63
2024-11-18,33.81,33.81,32.45,32.86,171338,0,-0.91
2024-11-25,33.04,33.17,31.18,31.59,179910,0,-1.27
2024-12-02,32.77,32.77,31.68,32.54,341357,0,0.95
2024-12-09,32.54,34.08,31.41,31.73,228204,0,-0.81
2024-12-16,32.04,32.04,31.45,31.73,108465,0,0.0
2024-12-23,31.59,31.91,30.64,30.78,218734,0,-0.95
2024-12-30,30.87,31.05,30.1,30.68,29561,0,-0.09
2025-01-06,30.41,30.73,29.28,29.6,324955,0,-1.09
2025-01-13,29.78,30.41,28.29,29.96,256402,0,0.36
2025-01-20,29.96,29.96,28.96,29.33,63106,0,-0.63
2025-02-03,29.6,31.22,29.6,30.49,164460,0,1.16
2025-02-10,30.08,30.63,28.66,29.12,341546,0,-1.37
2025-02-17,29.71,29.94,28.38,29.8,625524,0,0.69
2025-02-24,29.67,29.99,28.84,29.03,96114,0,-0.78
2025-03-03,29.12,31.31,29.03,29.12,221949,0,0.09
2025-03-10,29.62,31.86,29.21,30.72,253766,0,1.6
2025-03-17,30.77,30.77,28.71,29.12,307777,0,-1.6
2025-03-24,29.25,29.39,27.88,27.97,175864,0,-1.14
2025-03-31,28.34,28.61,27.29,28.38,90139,0,0.41
2025-04-07,26.97,26.97,21.2,24.91,926933,0,-3.48
2025-04-14,25.09,26.0,24.81,26.0,141209,0,1.1
2025-04-21,26.0,28.48,26.0,27.47,256664,0,1.47
