date,open,high,low,close,volume,turnover,change
2012-06-18,29.19,30.09,29.19,30.09,0,0,0.0
2012-06-25,30.09,30.2,28.89,29.68,0,0,-0.42
2012-07-02,29.68,30.2,29.05,29.68,0,0,0.0
2012-07-09,29.62,30.2,29.31,30.2,0,0,0.52
2012-07-16,30.09,30.35,29.68,29.78,0,0,-0.42
2012-07-23,29.15,29.41,28.89,29.15,0,0,-0.62
2012-07-30,29.15,29.41,29.05,29.15,0,0,0.0
2012-08-06,28.89,29.41,27.95,29.41,0,0,0.26
2012-08-13,29.15,31.51,29.05,31.24,0,0,1.82
2012-08-20,31.24,33.98,30.98,33.58,0,0,2.34
2012-08-27,33.84,34.36,32.64,32.8,0,0,-0.78
2012-09-03,33.32,34.62,32.8,34.36,0,0,1.56
2012-09-10,34.88,35.66,34.36,34.62,0,0,0.26
2012-09-17,34.36,36.44,33.39,36.44,0,0,1.82
2012-09-24,35.4,36.6,34.13,35.14,0,0,-1.3
2012-10-01,35.66,37.48,34.88,37.48,0,0,2.34
2012-10-08,42.69,49.46,36.96,45.81,0,0,8.33
2012-10-15,45.29,47.64,42.95,46.86,0,0,1.04
2012-10-22,51.28,77.05,44.25,54.14,0,0,7.29
2012-10-29,50.5,68.2,46.13,62.99,0,0,8.85
2012-11-05,65.08,72.89,61.43,66.12,0,0,3.12
2012-11-12,66.12,72.89,60.39,61.43,9033860,0,-4.69
2012-11-19,61.95,62.73,56.23,58.31,10041790,0,-3.12
2012-11-26,58.83,62.99,57.53,61.17,8082800,0,2.86
2012-12-03,61.43,61.95,58.57,59.09,4800070,0,-2.08
2012-12-10,59.61,61.95,58.57,60.65,4922280,0,1.56
2012-12-17,61.43,61.43,52.06,52.84,4371730,0,-7.81
2012-12-24,53.62,55.71,49.82,50.24,3360170,0,-2.6
2012-12-31,50.76,53.88,49.98,51.54,2457510,0,1.3
2013-01-07,51.54,53.36,50.29,51.07,2538580,0,-0.47
2013-01-14,50.81,51.44,46.23,47.64,1701260,0,-3.44
2013-01-21,47.79,50.76,47.38,48.68,1546380,0,1.04
2013-01-28,48.89,49.88,48.26,48.99,970420,0,0.31
2013-02-04,48.99,49.46,47.74,48.68,844580,0,-0.31
2013-02-18,48.94,54.93,47.95,54.4,5250190,0,5.73
2013-02-25,54.14,56.23,53.62,53.62,2969340,0,-0.78
2013-03-04,55.19,55.97,50.92,51.07,3305720,0,-2.55
2013-03-11,51.23,51.49,49.98,50.03,1385788,0,-1.04
2013-03-18,49.67,50.5,48.73,49.25,962192,0,-0.78
2013-03-25,49.46,50.4,47.74,48.0,1179992,0,-1.25
2013-04-01,48.31,48.31,46.96,47.38,605653,0,-0.62
2013-04-08,47.38,47.38,46.23,46.65,616392,0,-0.73
2013-04-15,46.65,46.65,42.17,42.95,1182908,0,-3.7
2013-04-22,42.95,43.21,41.65,41.65,667236,0,-1.3
2013-04-29,41.65,48.11,40.09,47.01,3245334,0,5.36
2013-05-06,47.79,50.76,46.6,49.46,3778495,0,2.45
2013-05-13,49.46,51.33,48.99,49.88,2874702,0,0.42
2013-05-20,49.88,51.02,49.25,49.41,1840651,0,-0.47
2013-05-27,49.67,57.53,49.67,55.19,9188611,0,5.78
2013-06-03,54.4,58.83,54.14,54.4,8661714,0,-0.78
2013-06-10,53.62,54.93,51.54,51.8,3193604,0,-2.6
2013-06-17,53.62,58.05,53.1,56.75,7253963,0,4.95
2013-06-24,57.53,58.83,52.84,54.14,4401249,0,-2.6
2013-07-01,55.45,57.79,54.93,56.23,3632434,0,2.08
2013-07-08,58.05,63.21,56.49,63.21,9524583,0,6.99
2013-07-15,64.55,73.12,64.55,69.64,17486987,0,6.43
2013-07-22,70.98,74.46,66.7,69.11,10399225,0,-0.54
2013-07-29,69.11,76.07,68.03,72.05,9829476,0,2.95
2013-08-05,72.05,72.32,64.55,66.43,7705544,0,-5.62
2013-08-12,67.23,72.32,66.7,71.52,5209923,0,5.09
2013-08-19,71.78,72.86,68.84,69.91,4140717,0,-1.61
2013-08-26,70.45,73.39,69.37,70.98,5558678,0,1.07
2013-09-02,71.78,80.36,71.52,77.95,13430495,0,6.96
2013-09-09,77.14,77.14,72.05,72.86,5932680,0,-5.09
2013-09-16,72.86,76.07,72.32,75.8,2755848,0,2.95
2013-09-23,76.34,76.61,71.52,72.59,4040081,0,-3.21
2013-09-30,71.52,78.21,70.71,77.41,5289301,0,4.82
2013-10-07,77.68,78.75,73.39,73.66,4544883,0,-3.75
2013-10-14,73.66,79.28,71.25,78.48,4447481,0,4.82
2013-10-21,79.02,79.28,75.8,77.68,3159067,0,-0.8
2013-10-28,77.68,84.11,76.87,78.75,7988115,0,1.07
2013-11-04,78.48,78.75,72.32,75.0,3833625,0,-3.75
2013-11-11,75.53,75.8,69.91,73.39,2929006,0,-1.61
2013-11-18,73.93,76.34,72.59,74.46,1772806,0,1.07
2013-11-25,74.73,76.87,73.93,75.0,1342010,0,0.54
2013-12-02,75.0,76.61,73.12,75.8,1749592,0,0.8
2013-12-09,76.61,76.61,72.05,72.59,1586601,0,-3.21
2013-12-16,72.05,74.46,71.78,73.66,1442804,0,1.07
2013-12-23,74.2,74.73,72.32,73.39,903479,0,-0.27
2013-12-30,73.12,73.66,71.25,71.78,1246419,0,-1.61
2014-01-06,71.52,71.52,64.28,65.62,3368302,0,-6.16
2014-01-13,65.62,66.16,61.61,63.21,1716403,0,-2.41
2014-01-20,63.75,65.09,62.41,64.02,938155,0,0.8
2014-01-27,63.21,64.02,62.95,63.48,129470,0,-0.54
2014-02-03,62.41,69.11,62.41,68.03,1268079,0,4.55
2014-02-10,68.84,73.39,68.03,71.78,4486852,0,3.75
2014-02-17,72.86,81.43,72.32,78.21,7748068,0,6.43
2014-02-24,79.55,81.7,77.14,77.95,5262991,0,-0.27
2014-03-03,77.41,90.53,77.41,87.05,9421138,0,9.11
2014-03-10,87.86,89.46,84.91,86.52,4130857,0,-0.54
