date,open,high,low,close,volume,turnover,change
2007-12-31,12.52,12.96,12.13,12.74,45900,0,0.0
2008-01-07,12.74,12.74,11.87,12.31,18900,0,-0.43
2008-01-14,12.7,12.7,11.79,12.61,18900,0,0.3
2008-01-21,12.61,12.61,11.35,11.53,18000,0,-1.08
2008-01-28,12.26,12.57,11.31,12.57,32400,0,1.04
2008-02-11,11.92,12.65,11.92,12.52,6300,0,-0.04
2008-02-18,11.79,12.57,11.79,12.35,30600,0,-0.17
2008-02-25,12.18,12.78,12.13,12.7,57600,0,0.35
2008-03-03,12.13,13.52,12.13,13.26,109800,0,0.56
2008-03-10,14.17,14.17,12.78,12.78,122400,0,-0.48
2008-03-17,12.26,14.35,12.26,13.87,155700,0,1.08
2008-03-24,14.0,14.17,13.44,13.52,152100,0,-0.35
2008-03-31,13.52,14.26,13.44,13.44,127800,0,-0.09
2008-04-07,13.65,14.17,13.61,14.04,205200,0,0.61
2008-04-14,14.3,19.16,13.87,19.16,798300,0,5.11
2008-04-21,19.29,20.59,16.69,16.69,664200,0,-2.47
2008-04-28,16.77,17.08,15.65,16.3,96300,0,-0.39
2008-05-05,16.47,18.2,15.69,17.47,108900,0,1.17
2008-05-12,16.77,17.99,16.04,17.99,160200,0,0.52
2008-05-19,17.34,18.94,16.12,17.77,131400,0,-0.22
2008-05-26,17.6,18.55,15.78,16.25,162900,0,-1.52
2008-06-02,16.3,17.51,15.91,17.29,76500,0,1.04
2008-06-09,17.08,17.34,16.04,16.3,18900,0,-1.0
2008-06-16,15.17,16.64,15.17,15.86,27000,0,-0.43
2008-06-23,14.78,15.78,14.78,15.08,16200,0,-0.78
2008-06-30,15.0,15.98,13.96,15.98,27900,0,0.9
2008-07-07,15.54,15.76,14.62,15.76,4500,0,-0.22
2008-07-14,16.38,16.38,14.75,15.23,7200,0,-0.53
2008-07-21,15.23,15.23,14.18,14.18,115200,0,-1.06
2008-07-28,14.18,14.18,14.18,14.18,0,0,0.0
2008-08-04,14.18,14.18,14.18,14.18,0,0,0.0
2008-08-11,14.18,14.18,14.18,14.18,0,0,0.0
2008-08-18,13.52,13.69,12.77,13.38,26100,0,-0.79
2008-08-25,13.3,14.04,12.5,14.04,35100,0,0.66
2008-09-01,13.3,13.87,12.86,12.9,35100,0,-1.14
2008-09-08,12.9,13.6,12.46,12.99,47700,0,0.09
2008-09-15,12.99,13.16,11.84,12.5,13500,0,-0.48
2008-09-22,12.81,13.21,11.98,12.9,13500,0,0.4
2008-09-29,12.9,12.9,11.36,11.62,20700,0,-1.28
2008-10-06,11.75,11.75,10.96,11.62,15300,0,0.0
2008-10-13,11.71,12.5,11.23,11.45,71100,0,-0.18
2008-10-20,11.45,11.84,10.7,10.83,1012500,0,-0.62
2008-10-27,10.83,12.11,10.35,11.98,39600,0,1.14
2008-11-03,11.18,12.15,11.18,12.15,45000,0,0.18
2008-11-10,11.49,12.81,11.45,12.33,97200,0,0.18
2008-11-17,11.62,12.24,10.26,11.4,40500,0,-0.92
2008-11-24,11.62,11.89,10.79,11.45,40500,0,0.04
2008-12-01,11.71,11.71,11.05,11.4,37800,0,-0.04
2008-12-08,11.45,11.84,11.05,11.36,28800,0,-0.04
2008-12-15,11.45,11.45,11.45,11.45,13500,0,0.09
2008-12-22,11.45,11.45,10.92,11.4,11700,0,-0.04
2008-12-29,10.87,11.45,10.87,11.45,4500,0,0.04
2009-01-05,11.45,11.45,9.86,10.39,90900,0,-1.06
2009-01-12,10.3,10.43,9.2,9.42,339300,0,-0.97
2009-01-19,8.89,10.08,8.89,10.08,8100,0,0.66
2009-02-02,10.08,10.3,9.38,9.95,11700,0,-0.13
2009-02-09,10.08,10.08,9.42,9.69,8100,0,-0.26
2009-02-16,9.69,10.04,9.25,9.77,12600,0,0.09
2009-02-23,9.91,10.35,9.2,9.69,31500,0,-0.09
2009-03-02,9.91,10.48,9.33,10.48,103500,0,0.79
2009-03-09,9.95,10.65,9.95,10.57,45000,0,0.09
2009-03-16,10.26,10.87,10.21,10.79,176400,0,0.22
2009-03-23,10.57,10.74,10.13,10.57,61200,0,-0.22
2009-03-30,10.57,12.64,10.39,12.64,116100,0,2.07
2009-04-06,11.84,13.47,11.84,12.42,181800,0,-0.22
2009-04-13,12.5,12.86,11.8,11.98,53100,0,-0.44
2009-04-20,11.49,12.02,11.45,12.02,35100,0,0.04
2009-04-27,12.15,12.42,11.23,11.89,74700,0,-0.13
2009-05-04,11.89,13.12,11.89,12.55,192600,0,0.66
2009-05-11,12.37,12.72,12.06,12.68,68400,0,0.13
2009-05-18,12.68,12.86,11.8,12.2,123300,0,-0.48
2009-05-25,12.2,13.91,12.2,13.91,321300,0,1.72
2009-06-01,13.91,15.23,13.65,14.88,159300,0,0.97
2009-06-08,14.09,14.44,13.87,14.44,16200,0,-0.44
2009-06-15,13.56,14.26,12.33,14.26,104400,0,-0.18
2009-06-22,14.97,15.54,13.6,15.32,41400,0,1.06
2009-06-29,15.32,16.96,14.35,16.96,319500,0,1.64
2009-07-06,16.96,17.14,15.26,16.29,67500,0,-0.67
2009-07-13,15.44,15.53,14.28,14.37,207900,0,-1.92
2009-07-20,14.55,15.0,13.92,15.0,92700,0,0.62
2009-07-27,15.0,15.35,14.1,15.35,136800,0,0.36
2009-08-03,15.0,15.0,14.37,14.64,20700,0,-0.71
2009-08-10,14.28,14.86,13.83,14.55,151200,0,-0.09
2009-08-17,14.28,15.08,13.75,15.08,67500,0,0.54
2009-08-24,15.17,15.35,14.55,15.35,16200,0,0.27
2009-08-31,15.35,15.49,14.73,15.44,54000,0,0.09
2009-09-07,15.53,15.8,14.06,15.71,289800,0,0.27
2009-09-14,15.75,15.98,15.26,15.89,132300,0,0.18
2009-09-21,15.35,16.51,14.37,16.38,301500,0,0.49
2009-09-28,15.35,15.62,13.92,14.5,390600,0,-1.87
2009-10-05,14.5,14.5,13.48,14.01,231300,0,-0.49
2009-10-12,13.97,15.0,13.83,14.68,639000,0,0.67
2009-10-19,14.64,14.64,14.01,14.46,311400,0,-0.22
2009-10-26,14.28,14.73,13.92,14.37,181800,0,-0.09
2009-11-02,13.92,14.06,12.85,12.85,431100,0,-1.52
2009-11-09,12.81,12.81,11.87,12.23,331200,0,-0.62
2009-11-16,12.76,13.92,12.63,13.3,350100,0,1.07
2009-11-23,13.3,13.48,12.59,13.03,23400,0,-0.27
2009-11-30,12.9,13.92,12.9,13.39,313200,0,0.36
2009-12-07,13.03,14.28,13.03,13.83,48600,0,0.45
2009-12-14,13.66,13.75,13.3,13.39,68400,0,-0.45
2009-12-21,13.39,13.66,13.08,13.61,129600,0,0.22
2009-12-28,13.61,13.88,13.21,13.88,101700,0,0.27
2010-01-04,13.83,13.92,13.48,13.66,158400,0,-0.22
2010-01-11,13.66,15.71,13.66,15.71,499500,0,2.05
2010-01-18,16.78,17.94,14.33,14.33,1420200,0,-1.38
2010-01-25,14.01,14.19,12.59,13.3,225000,0,-1.03
2010-02-01,12.67,14.1,12.67,13.08,59400,0,-0.22
2010-02-08,13.83,14.95,13.57,14.82,90000,0,1.74
2010-02-22,15.0,15.0,14.01,14.46,171900,0,-0.36
2010-03-01,14.1,14.64,13.61,14.28,131400,0,-0.18
2010-03-08,14.01,14.28,13.3,13.92,179100,0,-0.36
2010-03-15,13.83,14.46,13.75,14.06,86403,0,0.13
2010-03-22,14.06,16.07,14.06,14.37,1039500,0,0.31
2010-03-29,14.24,14.55,13.92,13.97,257400,0,-0.4
2010-04-05,14.15,14.19,13.7,14.01,224100,0,0.04
2010-04-12,14.01,16.96,14.01,15.04,2555100,0,1.03
2010-04-19,15.0,15.89,14.28,15.62,584100,0,0.58
2010-04-26,15.35,17.94,15.22,16.69,3517200,0,1.07
2010-05-03,15.53,15.98,13.75,13.83,629100,0,-2.86
2010-05-10,13.92,14.77,13.92,14.28,386100,0,0.45
2010-05-17,14.1,15.17,13.34,13.52,294300,0,-0.76
2010-05-24,13.79,14.37,13.21,13.92,253800,0,0.4
2010-05-31,14.06,14.73,13.17,14.19,303300,0,0.27
2010-06-07,13.21,13.79,13.21,13.25,223200,0,-0.94
2010-06-14,13.48,13.79,13.3,13.52,144900,0,0.27
2010-06-21,13.7,15.4,13.7,14.1,558000,0,0.58
2010-06-28,14.1,14.75,14.03,14.53,167400,0,0.43
2010-07-05,14.03,14.57,14.03,14.35,279000,0,-0.18
2010-07-12,14.3,14.39,14.03,14.17,133200,0,-0.18
2010-07-19,14.26,14.26,13.94,14.03,112500,0,-0.14
2010-07-26,14.21,14.21,13.99,13.99,127800,0,-0.05
2010-08-02,13.99,16.43,13.99,15.3,2601000,0,1.31
2010-08-09,15.3,15.3,14.35,14.57,711900,0,-0.72
2010-08-16,14.39,14.94,14.35,14.44,641700,0,-0.14
2010-08-23,14.48,15.21,14.44,14.57,550800,0,0.14
2010-08-30,14.66,14.98,13.89,14.57,397800,0,0.0
2010-09-06,14.66,15.12,14.12,15.12,436500,0,0.54
2010-09-13,15.21,15.75,14.8,15.66,521100,0,0.54
2010-09-20,15.48,16.66,15.39,15.98,464400,0,0.32
2010-09-27,16.38,16.38,15.16,15.84,265500,0,-0.14
2010-10-04,15.66,16.07,14.94,15.25,269100,0,-0.59
2010-10-11,15.16,15.16,14.89,14.94,43212,0,-0.32
2010-10-18,14.94,15.16,14.71,14.94,64800,0,0.0
2010-10-25,14.94,15.39,14.57,15.12,115200,0,0.18
2010-11-01,15.21,15.21,14.17,14.48,159300,0,-0.63
2010-11-08,14.48,14.71,14.39,14.66,33303,0,0.18
2010-11-15,14.66,14.66,14.03,14.66,32400,0,0.0
2010-11-22,14.66,14.66,14.35,14.66,36020,0,0.0
2010-11-29,14.39,14.66,14.3,14.39,75600,0,-0.27
2010-12-06,14.39,14.66,14.21,14.35,67500,0,-0.05
2010-12-13,14.48,15.39,14.3,15.34,263700,0,1.0
2010-12-20,14.8,15.48,14.8,15.39,67501,0,0.05
2010-12-27,15.39,16.75,14.94,15.57,1290603,0,0.18
2011-01-03,15.57,18.19,15.57,16.47,1507500,0,0.91
2011-01-10,16.34,17.29,15.84,16.43,159300,0,-0.05
2011-01-17,16.34,16.38,15.34,15.66,101700,0,-0.77
2011-01-24,15.66,16.16,15.61,15.84,12601,0,0.18
2011-02-07,15.75,15.84,15.03,15.03,47700,0,-0.81
2011-02-14,15.03,16.29,15.03,16.29,93600,0,1.27
2011-02-21,16.29,16.47,14.85,15.93,138600,0,-0.36
2011-02-28,15.98,16.25,15.39,16.11,49500,0,0.18
2011-03-07,15.75,16.29,15.03,15.25,144900,0,-0.86
2011-03-14,15.03,15.12,14.3,15.03,74700,0,-0.23
2011-03-21,14.89,17.56,14.89,16.66,556200,0,1.63
2011-03-28,16.25,16.97,15.75,16.75,2961000,0,0.09
2011-04-04,17.2,17.2,15.93,15.93,126900,0,-0.81
2011-04-11,15.93,16.84,15.71,16.84,137700,0,0.91
2011-04-18,17.2,17.2,16.2,16.47,57600,0,-0.36
2011-04-25,16.29,17.02,15.75,16.7,63900,0,0.23
2011-05-02,16.29,16.66,15.84,15.93,26100,0,-0.77
2011-05-09,16.11,16.84,15.75,16.2,92700,0,0.27
2011-05-16,16.2,16.2,15.57,15.61,18900,0,-0.59
2011-05-23,15.61,15.61,15.57,15.57,900,0,-0.05
2011-05-30,15.52,15.61,15.25,15.25,11700,0,-0.32
2011-06-06,15.48,15.93,15.39,15.84,23400,0,0.59
2011-06-13,15.98,16.29,15.21,15.75,60300,0,-0.09
2011-06-20,15.75,15.84,14.75,15.03,75600,0,-0.72
2011-06-27,15.03,15.21,15.03,15.19,1800,0,0.17
2011-07-04,15.19,15.19,15.19,15.19,9000,0,0.0
2011-07-11,15.19,16.2,15.19,16.06,36000,0,0.87
2011-07-18,15.7,15.93,15.24,15.38,41400,0,-0.69
2011-07-25,15.24,15.61,14.96,15.15,20700,0,-0.23
