date,open,high,low,close,volume,turnover,change
2007-12-31,19.73,21.81,19.73,21.03,828716,0,0.0
2008-01-07,20.77,21.03,19.21,20.77,773711,0,-0.26
2008-01-14,21.03,21.29,19.39,20.87,851939,0,0.1
2008-01-21,20.72,21.03,19.08,19.68,1068285,0,-1.19
2008-01-28,19.5,20.95,18.41,20.25,1093954,0,0.57
2008-02-11,20.61,21.03,19.78,20.87,509695,0,0.62
2008-02-18,21.18,23.31,21.18,22.46,1632987,0,1.58
2008-02-25,22.51,22.79,21.81,22.17,618480,0,-0.29
2008-03-03,22.07,24.79,20.82,24.14,1997231,0,1.97
2008-03-10,23.83,24.82,21.96,22.22,822603,0,-1.92
2008-03-17,22.17,22.95,21.29,22.33,426579,0,0.1
2008-03-24,23.52,23.62,22.27,22.79,473026,0,0.47
2008-03-31,22.79,23.21,22.69,23.21,377688,0,0.42
2008-04-07,23.21,24.56,23.21,23.68,707708,0,0.47
2008-04-14,23.47,26.89,23.47,26.43,1514423,0,2.75
2008-04-21,26.22,26.95,25.55,26.95,1170958,0,0.52
2008-04-28,26.95,27.21,25.08,25.18,686929,0,-1.77
2008-05-05,25.18,25.44,23.62,24.87,308016,0,-0.31
2008-05-12,25.86,25.86,23.88,24.58,537807,0,-0.29
2008-05-19,24.71,24.9,23.26,23.78,303127,0,-0.8
2008-05-26,23.36,24.07,22.33,23.36,402134,0,-0.42
2008-06-02,23.36,23.78,22.33,22.85,206565,0,-0.52
2008-06-09,22.33,22.79,19.73,21.24,442469,0,-1.61
2008-06-16,21.39,21.39,20.56,20.77,117337,0,-0.47
2008-06-23,20.28,21.29,19.63,20.51,191897,0,-0.26
2008-06-30,20.66,20.92,17.83,20.92,437580,0,0.42
2008-07-07,21.08,21.81,19.57,20.4,255457,0,-0.52
2008-07-14,20.46,20.46,18.22,18.69,171120,0,-1.71
2008-07-21,18.54,19.42,18.43,18.78,518251,0,0.09
2008-07-28,18.78,18.78,18.78,18.78,0,0,0.0
2008-08-04,18.78,18.78,18.78,18.78,0,0,0.0
2008-08-11,18.78,18.78,18.78,18.78,0,0,0.0
2008-08-18,18.04,18.3,17.4,17.48,158896,0,-1.31
2008-08-25,17.61,17.69,16.97,16.97,228567,0,-0.51
2008-09-01,16.97,17.34,14.73,16.01,693040,0,-0.96
2008-09-08,16.01,16.43,15.47,15.47,419246,0,-0.53
2008-09-15,15.71,15.98,12.89,13.69,1016949,0,-1.79
2008-09-22,13.69,14.46,13.45,14.3,463248,0,0.61
2008-09-29,14.3,15.69,13.31,15.69,248124,0,1.39
2008-10-06,14.67,15.53,13.23,13.98,193122,0,-1.71
2008-10-13,13.5,14.19,12.81,13.61,316573,0,-0.37
2008-10-20,13.5,13.77,12.46,13.77,470582,0,0.16
2008-10-27,12.83,15.23,12.01,15.23,426579,0,1.47
2008-11-03,15.21,17.4,14.7,16.51,482805,0,1.28
2008-11-10,16.01,16.54,13.23,13.87,207788,0,-2.64
